Company_ID,Comp_Name,Region,Emissions_in_KG,Power_MWh,Year
1075761,Company_1075761,South America,20562.97310972624,922.5620003017756,2024
1075860,Company_1075860,North America,41914807.99084556,239.02568110801639,2024
1075896,Company_1075896,Asia,12650854.76249677,344.12640769042844,2026
1076142,Company_1076142,Asia,18425.060230783434,262.27478967870843,2025
1076218,Company_1076218,Asia,36850.10008818164,515.6475921124816,2026
1076222,Company_1076222,North America,32557.37868501542,511.6585246443681,2024
1076227,Company_1076227,Europe,39570.40571260573,844.9106556646904,2025
1076299,Company_1076299,Africa,46499360.168257676,656.1360744165855,2025
1076702,Company_1076702,North America,45051281.53025049,185.11221976996154,2025
1076813,Company_1076813,North America,8063.410297924358,686.165682791664,2025
1076883,Company_1076883,South America,17109080.203463323,292.5714065370504,2026
1076884,Company_1076884,Europe,11717.5697214328,792.9859030036641,2026
1077053,Company_1077053,North America,14440.903914014461,934.1711530263251,2024
1077097,Company_1077097,Asia,38653772.794363156,245.77680201914666,2025
1077158,Company_1077158,South America,47329914.45485929,154.7383766766183,2025
1077408,Company_1077408,Africa,15578912.252107913,950.1097551827436,2024
1077540,Company_1077540,Africa,31745.829663725184,780.5832596128572,2024
1077659,Company_1077659,North America,9822.549854464844,669.7864870078508,2025
1077887,Company_1077887,South America,5416086.16357187,158.0340828632004,2025
1077930,Company_1077930,South America,23975773.364957143,577.3886158799568,2026
1078299,Company_1078299,Africa,45781.75204428347,544.3061086711771,2025
1078346,Company_1078346,South America,48820630.9285223,290.834418514521,2025
1078350,Company_1078350,South America,31835429.520898532,343.86213383326344,2026
1078540,Company_1078540,North America,27070.4000272129,142.60549944452097,2025
1078542,Company_1078542,Africa,12905.745833875928,841.9207368511941,2025
1078582,Company_1078582,North America,15234800.808366906,108.34549229730054,2024
1078800,Company_1078800,Asia,46969.19649263178,347.23350769078036,2026
1078819,Company_1078819,North America,27788814.776209377,425.4851315898074,2025
1078861,Company_1078861,Asia,7426199.874961138,649.6673411953195,2024
1078968,Company_1078968,South America,5486913.2455527065,469.67949960217123,2024
1079106,Company_1079106,Asia,17278021.9745825,895.267900661947,2024
1079210,Company_1079210,Europe,19131.02117823778,516.9799982223315,2025
1079282,Company_1079282,South America,48336000.03235007,414.5357797771763,2024
1079565,Company_1079565,Africa,33654.35622079811,480.601789713894,2025
1079749,Company_1079749,Europe,19951208.948486723,143.44633627217166,2026
1079888,Company_1079888,Europe,30186.993441914477,994.6236941541865,2026
1079993,Company_1079993,Europe,13618827.106389048,793.5710155779718,2026
1080008,Company_1080008,Africa,46739174.14355345,299.3001454168871,2026
1080040,Company_1080040,North America,28804464.426403772,129.92788571734408,2026
1080076,Company_1080076,Asia,48113.06511439295,841.1598658008672,2024
1080312,Company_1080312,South America,31502.725506413608,305.2691841966157,2025
1080324,Company_1080324,Africa,11734916.203597821,571.0463909489869,2024
1080385,Company_1080385,Asia,38634.45043962332,705.3207435448135,2024
1080386,Company_1080386,North America,44912.18199498374,460.1835969218388,2026
1080401,Company_1080401,Europe,9659039.931530476,580.6782768490561,2024
1080442,Company_1080442,Africa,27579278.733817425,539.3420022625312,2026
1080522,Company_1080522,South America,41815.63399146672,481.84095303722756,2026
1081048,Company_1081048,Asia,47020043.684019156,165.89555909562114,2025
1081124,Company_1081124,North America,12907498.633068345,217.32466224927265,2025
1081141,Company_1081141,Europe,8963873.085385546,123.3738328417589,2024
1081162,Company_1081162,Africa,21911234.17465443,824.1895190231768,2025
1081247,Company_1081247,North America,38485.4201224794,413.39649978416924,2026
1081323,Company_1081323,Africa,22789.999427357834,370.50191268629504,2024
1081490,Company_1081490,South America,38068.60906644895,705.1608896471184,2024
1081642,Company_1081642,South America,36574.14817885714,431.57863975503113,2025
1081765,Company_1081765,South America,31452692.276648026,662.5633463316761,2024
1081868,Company_1081868,North America,9545.279699555116,668.519677658899,2025
1081960,Company_1081960,South America,36630125.51840396,802.9716798277486,2025
1082013,Company_1082013,South America,9488.074383098186,707.2312981330363,2025
1082058,Company_1082058,Africa,17981719.19272285,850.5756012342009,2025
1082151,Company_1082151,Africa,8068.802980025881,466.9562998307062,2024
1082323,Company_1082323,South America,22291.769930678234,994.5313674681117,2024
1082353,Company_1082353,Africa,31152.45875317343,376.5828695011133,2025
1082525,Company_1082525,Europe,34467155.439005375,432.9907136211851,2026
1082537,Company_1082537,Asia,41657.70271767702,202.1298686177975,2024
1082563,Company_1082563,Europe,48485786.635339245,896.1798458429479,2026
1082690,Company_1082690,Asia,49074.343247921934,959.2833687095876,2024
1082774,Company_1082774,Africa,23677457.607179873,163.21014876951725,2026
1082823,Company_1082823,North America,44770989.3131723,952.4088414333887,2026
1082845,Company_1082845,Africa,21363449.41961585,226.35607951220126,2025
1082848,Company_1082848,North America,25710.416660072275,963.0011304169175,2024
1082907,Company_1082907,North America,14514704.342300082,406.8611542191844,2026
1082991,Company_1082991,Europe,49377.05586438052,370.6703331359939,2026
1083183,Company_1083183,North America,43398197.27669379,469.6526454798081,2024
1083229,Company_1083229,Asia,24619476.194418907,874.4346009041118,2026
1083323,Company_1083323,Europe,14097317.849261979,792.1911584966069,2026
1083394,Company_1083394,South America,7013518.785394636,920.6648200458915,2024
1083430,Company_1083430,South America,47282471.00312082,854.7383087392196,2024
1083498,Company_1083498,Europe,16150.871330176036,133.75847179008622,2025
1083513,Company_1083513,Africa,31741043.232200943,977.4592133699301,2026
1083553,Company_1083553,South America,16588.961390820798,224.37475569963632,2025
1083876,Company_1083876,Africa,11351667.185417108,718.5002524659366,2026
1084037,Company_1084037,South America,5836.263489718211,133.15488046854045,2025
1084103,Company_1084103,North America,11310.302578031322,596.6401314372647,2026
1084148,Company_1084148,Asia,42010.152791502354,355.68237399611735,2026
1084266,Company_1084266,Europe,14437.615914507804,676.7141395998808,2026
1084384,Company_1084384,Asia,34315.24160659943,271.3444655357365,2026
1084479,Company_1084479,Asia,26750528.901663348,221.10826837809108,2024
1084524,Company_1084524,Europe,22416.079842343013,208.51711325096977,2026
1084737,Company_1084737,North America,21933780.228956077,256.9781691864566,2024
1084796,Company_1084796,South America,33476.04353311275,741.2937381522718,2026
1084874,Company_1084874,North America,44989358.15837392,728.7635986535,2025
1084926,Company_1084926,Europe,41959.87763734651,734.3005395400501,2025
1085141,Company_1085141,Asia,35411439.3356603,620.5440203461688,2025
1085154,Company_1085154,Asia,15895122.734641578,867.9138246250462,2024
1085213,Company_1085213,North America,48439.666029775544,955.3784796264424,2025
1085236,Company_1085236,Europe,13515.392707742343,380.62099511588195,2026
1085256,Company_1085256,Asia,48407702.85206561,869.0763036479835,2025
1085283,Company_1085283,North America,26299.096410100825,245.94027722701958,2026
1085439,Company_1085439,Europe,8955923.597459417,993.7967572299339,2025
1085543,Company_1085543,Europe,7801270.94450754,812.3138445282524,2024
1085555,Company_1085555,South America,16883.492200815326,969.7239928835928,2025
1085579,Company_1085579,Europe,10512303.128626404,632.9642051760828,2024
1085643,Company_1085643,Asia,42688.606264510716,837.9925687724739,2025
1085665,Company_1085665,South America,44210965.65053706,223.29775554242093,2026
1085876,Company_1085876,Europe,27932.080333804242,485.2198934310279,2024
1086019,Company_1086019,Europe,14582.310402201012,929.8307100698077,2024
1086246,Company_1086246,Europe,48347.425825283935,290.54749747793437,2024
1086408,Company_1086408,Europe,34369609.07178887,145.9255231678885,2025
1086434,Company_1086434,Africa,6876532.3343245005,723.78711430878,2026
1086471,Company_1086471,Africa,22114.3162030685,569.3068343736275,2024
1086474,Company_1086474,Europe,38799.015808673925,196.70533517714068,2024
1086487,Company_1086487,South America,43860665.29269253,543.562191433805,2024
1086488,Company_1086488,Asia,40348.15269474571,800.4738892840699,2025
1086844,Company_1086844,Europe,5091.745835651535,441.68448579700845,2025
1086884,Company_1086884,Asia,24341077.703543767,526.3017802678887,2025
1086894,Company_1086894,South America,46012.57223719367,720.3893336197194,2024
1087041,Company_1087041,Europe,11998472.811284402,216.52313394299827,2025
1087377,Company_1087377,North America,26089.562349874326,422.00169166515366,2025
1087567,Company_1087567,South America,25875.773355553778,449.4380691396954,2025
1088003,Company_1088003,Africa,32599785.8678451,674.6890617262935,2026
1088087,Company_1088087,North America,19838969.460071094,846.4083417248934,2026
1088102,Company_1088102,South America,12174873.037673011,199.2786800938777,2025
1088138,Company_1088138,North America,13755.91329537282,636.706127421997,2026
1088398,Company_1088398,Asia,7928.963320291414,966.1763781085551,2026
1088401,Company_1088401,Asia,9211.581428352049,472.47850977637677,2026
1088408,Company_1088408,Europe,41239.791078025926,915.9969804359009,2025
1088498,Company_1088498,Europe,46737475.33209361,162.45483431089824,2024
1088518,Company_1088518,Africa,15799.432264767484,497.04551548027206,2024
1088603,Company_1088603,Africa,38312.56147059831,137.12457095325578,2026
1088838,Company_1088838,Africa,5869.800108231407,613.331802173329,2026
1089104,Company_1089104,Asia,40451.97500456595,224.81126697420146,2024
1089192,Company_1089192,South America,22503.28241438937,214.64650066576223,2026
1089451,Company_1089451,South America,6261625.822496808,181.01487822031953,2026
1089458,Company_1089458,South America,46025.52252103129,201.95008892194704,2024
1089696,Company_1089696,South America,13574065.163628792,212.08429145045994,2024
1089717,Company_1089717,Europe,18498.48173684434,942.3834614165662,2025
1089763,Company_1089763,Africa,6177401.318688413,378.69133846701106,2025
1089831,Company_1089831,Asia,15189710.46965592,599.0210627178354,2024
1089867,Company_1089867,Europe,40926840.14365463,147.02820691565944,2025
1089873,Company_1089873,North America,35765.7403441161,245.43766420275594,2026
1089947,Company_1089947,Africa,5256.8152344044165,861.8493722402957,2026
1090017,Company_1090017,Africa,43325.82737835613,376.468426593021,2025
1090027,Company_1090027,Asia,26076155.20519573,867.0049851265574,2024
1090255,Company_1090255,Asia,5049873.7122789025,646.7188254561912,2024
1090357,Company_1090357,North America,29409246.273346093,742.9540878349355,2026
1090465,Company_1090465,Europe,29664.555189089904,781.1161230342921,2026
1090576,Company_1090576,Asia,34287315.19194052,909.5401851796443,2024
1090612,Company_1090612,North America,10789.8184034658,865.828656469616,2026
1090683,Company_1090683,Africa,47705.37330841784,752.1067605951721,2024
1090791,Company_1090791,South America,42732.69044928387,383.53588500403856,2026
1090916,Company_1090916,North America,47955333.78669646,395.26252681822183,2025
1090924,Company_1090924,South America,35802084.30256005,784.0196955185078,2025
1090929,Company_1090929,Asia,27047529.25457099,364.1045385594023,2024
1091086,Company_1091086,South America,42696.472783985766,910.265934014318,2026
1091152,Company_1091152,Africa,15319.329740623427,899.5647104568723,2024
1091275,Company_1091275,South America,15631260.325118668,145.09277751567538,2026
1091283,Company_1091283,North America,31256133.02531577,482.58306462471654,2026
1091291,Company_1091291,Africa,27921.29707886714,379.71180043353587,2024
1091294,Company_1091294,North America,43446590.34774555,752.5463244975924,2025
1091439,Company_1091439,Africa,40882.191746515826,395.2181234511249,2026
1091459,Company_1091459,South America,21941477.217491675,617.4703291267762,2024
1091498,Company_1091498,Africa,40554632.44206623,344.16845963306525,2025
1091691,Company_1091691,Asia,6306.517913485491,279.6204272067851,2025
1091793,Company_1091793,Europe,48385666.02778255,444.16855015068234,2025
1091851,Company_1091851,Asia,44237.45056854238,130.37600037056063,2026
1091938,Company_1091938,South America,12837.677628454592,398.2161694293058,2024
1091970,Company_1091970,South America,8749.434566942966,593.3860030015167,2024
1091994,Company_1091994,Asia,47929958.3654777,530.7178754545729,2024
1092035,Company_1092035,Europe,8550.138552398244,338.37540293661505,2025
1092045,Company_1092045,South America,44577.293212915465,402.53134053292746,2026
1092093,Company_1092093,Asia,46123072.67079741,190.28177262565617,2024
1092146,Company_1092146,Africa,48660.674459183494,435.36829311228246,2025
1092149,Company_1092149,Africa,36326.2519592372,690.846748026856,2024
1092470,Company_1092470,Europe,21701480.835195046,261.51248208243163,2026
1092884,Company_1092884,South America,41544411.857864946,110.56808236107985,2025
1093042,Company_1093042,Asia,23939.315785254803,599.2133737872439,2026
1093213,Company_1093213,Europe,23675.834537861352,813.6877251124336,2024
1093339,Company_1093339,South America,32109524.576861754,737.2542976833791,2024
1093345,Company_1093345,North America,45353.99973267266,697.7762520878468,2024
1093349,Company_1093349,South America,36827023.8796691,353.3287597115414,2025
1093495,Company_1093495,North America,33145.751479508705,128.5801962148072,2024
1093642,Company_1093642,Asia,33331146.058795422,227.59006221092974,2024
1093739,Company_1093739,South America,46540918.521356635,905.177578481383,2024
1093902,Company_1093902,Asia,19968178.470811877,502.7714977909892,2024
1093915,Company_1093915,South America,43242072.66134311,791.3339696822475,2026
1093943,Company_1093943,North America,15117125.8400381,463.6759831043108,2024
1093955,Company_1093955,South America,28030925.27790589,780.513930189811,2025
1094048,Company_1094048,Asia,47277.89550278013,826.0381078398931,2024
1094201,Company_1094201,South America,24066072.004472923,341.16510764708045,2024
1094309,Company_1094309,Asia,38410.35147223225,447.34230970628215,2026
1094735,Company_1094735,North America,48650825.8410649,809.6773508007859,2024
1094791,Company_1094791,South America,26648.825538207857,771.8605478374438,2025
1094820,Company_1094820,Europe,21487.576754007674,395.2050350023398,2024
1095023,Company_1095023,Asia,26275.422392086926,415.68819913515955,2025
1095055,Company_1095055,North America,42113.10774734945,651.5266070751251,2025
1095219,Company_1095219,Europe,21813.604704003985,603.0856540982697,2026
1095226,Company_1095226,Africa,23504.765413520425,561.4842732014681,2024
1095363,Company_1095363,Asia,38796.45097691659,175.66332584713507,2026
1095448,Company_1095448,Africa,16338.34319666259,773.799513850582,2025
1095642,Company_1095642,Africa,35474.12960721037,750.3275048785932,2024
1095864,Company_1095864,Asia,23138.621505975294,185.57604913150004,2024
1095904,Company_1095904,South America,30292140.97333393,858.2961070456278,2025
1095914,Company_1095914,South America,35839.21204437979,984.1148127889644,2025
1096030,Company_1096030,Europe,23208.036900251485,146.56708548265797,2026
1096059,Company_1096059,North America,14860.259793646092,783.3941900697549,2025
1096154,Company_1096154,Africa,39434.056076291636,206.89703275699077,2026
1096192,Company_1096192,Europe,11594258.35591049,876.647127147866,2026
1096200,Company_1096200,South America,10058618.942542044,326.13956536601916,2026
1096407,Company_1096407,North America,19182.224896888518,179.81172914245917,2026
1096545,Company_1096545,South America,46730736.63319874,185.58874976573514,2024
1096961,Company_1096961,Africa,27760.208214145154,706.9434575568974,2024
1096995,Company_1096995,Europe,5111363.039014648,173.67934998940933,2024
1097253,Company_1097253,South America,31044111.21726117,761.1469270889514,2024
1097260,Company_1097260,Asia,38409.55847308598,425.85591672575475,2025
1097325,Company_1097325,Asia,18542.139284212084,340.0773155691033,2026
1097351,Company_1097351,Africa,25913470.49023901,861.7126718080593,2026
1097423,Company_1097423,South America,46106.914540558966,757.1508218131927,2025
1097525,Company_1097525,Europe,6589.533004828906,312.31855727130664,2026
1097600,Company_1097600,North America,48885.489107610556,241.44657778054648,2026
1097930,Company_1097930,South America,37962982.84992895,602.5207284241749,2025
1097934,Company_1097934,Africa,31293.65820981956,471.15809865198094,2026
1097944,Company_1097944,Asia,20941.64106599136,182.47848266786252,2026
1098054,Company_1098054,Africa,16622325.356089525,249.2767157034857,2025
1098270,Company_1098270,Asia,38849.04129076338,969.3852961123797,2024
1098498,Company_1098498,Africa,33000.78015619785,816.0790051313109,2026
1098540,Company_1098540,South America,32430977.08191912,923.319361263184,2026
1098544,Company_1098544,South America,35620.647475256075,944.8096210341531,2025
1098611,Company_1098611,Africa,46679103.67536749,102.11182832311104,2025
1098649,Company_1098649,South America,17539828.062781833,999.3685992088589,2024
1098780,Company_1098780,South America,41539586.5768154,398.80820676726023,2025
1098784,Company_1098784,Europe,33542.67638100604,803.3157937712936,2026
1099208,Company_1099208,South America,6482.088490002927,192.38183092367166,2026
1099235,Company_1099235,North America,36508.28542742335,285.82090378613685,2024
1099290,Company_1099290,Africa,22193.64449346174,487.24779721193664,2024
1099417,Company_1099417,Europe,28155.075365383087,184.2092937661893,2026
1099421,Company_1099421,North America,44918618.33186932,445.59002596125856,2024
1099442,Company_1099442,North America,21550.336557188693,411.2554214114389,2025
1099551,Company_1099551,Asia,18784.552958656826,152.4579381617791,2025
1099582,Company_1099582,Europe,28551.229118836523,132.49304233212843,2024
1099612,Company_1099612,South America,30670278.167204123,653.6463909005075,2026
1099687,Company_1099687,Europe,42257.362655308534,632.747569875484,2024
1099726,Company_1099726,Asia,9600362.309759269,376.5921290202982,2024
1099863,Company_1099863,Africa,33481.61013761681,943.4102751609646,2025
1099931,Company_1099931,North America,43410.488770031465,789.2978741071385,2026
1099984,Company_1099984,South America,43532.59858761775,396.674561242708,2026
1099989,Company_1099989,Asia,16476780.725299308,435.6905700090001,2026
1100034,Company_1100034,North America,5993.7286183121205,764.7871123822587,2024
1100053,Company_1100053,Europe,28725.745994221747,842.9075970778947,2026
1100125,Company_1100125,Asia,13857.324502537691,977.7066283737568,2026
1100131,Company_1100131,Africa,40470630.441897094,756.6825198133417,2024
1100266,Company_1100266,Asia,30838287.085508894,979.6319498783002,2026
1100321,Company_1100321,Asia,14887.14542538141,638.3949344685445,2024
1100336,Company_1100336,North America,6333.09099870037,865.2678527072441,2025
1100348,Company_1100348,Europe,10158886.9669306,640.2924923178416,2025
1100423,Company_1100423,South America,31031.778941244982,690.3213317543601,2024
1100462,Company_1100462,Asia,18832.284839285876,813.8952424067974,2025
1100472,Company_1100472,North America,10128.96772597583,894.8106565368531,2026
1100549,Company_1100549,Europe,47323459.06583829,137.37385050953054,2024
1100559,Company_1100559,North America,47102106.139561936,229.87645085822209,2025
1100882,Company_1100882,South America,48648292.41354299,409.09327454026806,2026
1100885,Company_1100885,Europe,41609.57246783367,764.9518968281371,2026
1100955,Company_1100955,North America,19776.647532388175,130.96507428512288,2026
1100994,Company_1100994,South America,9539.537709111792,909.6333572843955,2026
1101097,Company_1101097,Europe,39722.643179573555,911.9851849078585,2025
1101289,Company_1101289,Asia,43691814.32104078,383.2748708193973,2024
1101403,Company_1101403,North America,5384.394409081842,958.8429179983975,2026
1101581,Company_1101581,Europe,49303.7354713911,395.1491229586667,2025
1101770,Company_1101770,Africa,42257501.993597895,833.2918971128458,2025
1101802,Company_1101802,North America,16948781.88612301,839.1084403820669,2026
1101853,Company_1101853,North America,42179537.28835652,573.8901077370065,2026
1101899,Company_1101899,Africa,48712.666782598826,437.65489819878326,2025
1102001,Company_1102001,South America,24919.486418800392,592.0230000099243,2024
1102184,Company_1102184,Europe,22922.255616754494,512.2798764749296,2024
1102281,Company_1102281,Asia,12792549.514063176,816.8029425786337,2026
1102493,Company_1102493,Asia,21535.4234156152,509.2320890174803,2024
1102582,Company_1102582,Asia,47455.8350757857,174.5755111365968,2026
1102587,Company_1102587,Europe,42381262.17908356,249.01187617819568,2024
1102716,Company_1102716,Europe,49958.115829124385,197.2715668213632,2025
1102739,Company_1102739,South America,22553749.414043725,490.5537764345202,2024
1102770,Company_1102770,North America,25640.999387451728,122.46772401010257,2026
1102971,Company_1102971,Africa,20763920.77449975,127.97406131426048,2025
1103003,Company_1103003,Africa,10746.0202637599,668.7935495509728,2024
1103060,Company_1103060,Africa,6791.340897462396,843.1308498258802,2026
1103109,Company_1103109,Asia,48967464.96930499,144.67841685186644,2026
1103163,Company_1103163,Asia,32210193.965709712,262.87608558053984,2024
1103169,Company_1103169,North America,47247.55895868895,148.50958494159292,2024
1103415,Company_1103415,Africa,22599.500955302057,263.4020792899307,2024
1103458,Company_1103458,North America,45658342.40601738,456.8298601639529,2026
1103723,Company_1103723,Asia,26361.87389629451,254.72242985020475,2024
1103749,Company_1103749,South America,22705.97011347372,501.9773045994289,2025
1103751,Company_1103751,Africa,22599.479086950483,199.3723558094663,2025
1103868,Company_1103868,North America,26047.15934252055,102.42549220343611,2026
1103881,Company_1103881,North America,41232048.585343316,373.8881451647273,2026
1104132,Company_1104132,North America,45157.807501411946,307.6507125022206,2024
1104486,Company_1104486,North America,42147.41452703659,650.0472848599653,2025
1104491,Company_1104491,North America,17501350.49890044,127.15494915046126,2024
1104677,Company_1104677,North America,17138215.35295138,544.5269240860055,2026
1104815,Company_1104815,North America,23871298.75489084,708.0733333722012,2026
1104846,Company_1104846,Europe,22408.07961292647,536.2497654833239,2026
1104935,Company_1104935,Europe,43039185.670951426,753.494099483414,2024
1104954,Company_1104954,Europe,7059192.898944113,632.079002521098,2026
1104976,Company_1104976,South America,38122.56073806593,276.8245841562579,2026
1105152,Company_1105152,North America,12265581.37842303,175.87608231231752,2024
1105162,Company_1105162,Africa,46840913.56564752,629.0773783202189,2025
1105165,Company_1105165,Europe,17364.057236255467,150.19772036710827,2026
1105176,Company_1105176,Asia,44702.454835089535,232.78598257802633,2025
1105201,Company_1105201,Europe,45345988.48194957,847.5989989176497,2024
1105264,Company_1105264,Europe,38106.970460975404,516.8497367024469,2024
1105358,Company_1105358,Asia,23735.047421609604,135.17563029969625,2025
1105362,Company_1105362,North America,27956651.139866654,889.1884265237385,2026
1105381,Company_1105381,South America,35949457.2363448,455.63998172196364,2024
1105445,Company_1105445,Asia,10348.136700845596,745.8691317702225,2024
1105589,Company_1105589,North America,20037.165909452793,982.8948487823392,2026
1105677,Company_1105677,Europe,37224503.643044695,639.5815814185485,2025
1106117,Company_1106117,South America,28043.126335311343,713.3170588650847,2024
1106128,Company_1106128,Asia,22364.651847439018,594.8992564539931,2025
1106158,Company_1106158,Asia,17908391.398696,902.7967509303108,2026
1106202,Company_1106202,Africa,14231687.358375715,360.53266406975916,2025
1106276,Company_1106276,Africa,29978.077702780098,355.17439645011905,2024
1106356,Company_1106356,North America,43169807.7834938,832.1073717493908,2024
1106370,Company_1106370,Africa,26203.349404174758,622.76733776801,2024
1106532,Company_1106532,Africa,25204364.449899316,119.44084217804726,2025
1106624,Company_1106624,Europe,28540548.190322742,153.49040761998657,2024
1106652,Company_1106652,North America,41364.23431178667,722.4361141561212,2026
1106681,Company_1106681,Asia,42773834.81589481,527.5348192379347,2025
1106803,Company_1106803,South America,19051.549763847415,598.2858833065263,2026
1106902,Company_1106902,Asia,9276.402560424505,257.9631307818705,2024
1106937,Company_1106937,Europe,42862.53651174743,862.9342836494106,2024
1107054,Company_1107054,Europe,16618.560567917375,478.19908075836804,2024
1107061,Company_1107061,Europe,36817.074848179385,138.4685644308005,2024
1107226,Company_1107226,South America,47384.980767731664,950.4545763315376,2026
1107356,Company_1107356,South America,26975413.700584345,391.35614352174883,2026
1107614,Company_1107614,Africa,21049.773043124675,866.0775636835187,2025
1107650,Company_1107650,Europe,28703.85049799184,749.487539147836,2025
1107695,Company_1107695,South America,24791356.256018642,414.0706351475022,2025
1107762,Company_1107762,Asia,14650762.3226818,289.3981509137116,2025
1108006,Company_1108006,Africa,33215646.583597116,344.03862478520625,2025
1108009,Company_1108009,Asia,32956.361715554274,718.6309382936108,2025
1108016,Company_1108016,Asia,35247208.6613548,618.3756272157902,2026
1108023,Company_1108023,Africa,14598.724242201475,304.2136321917578,2026
1108307,Company_1108307,Asia,41621.982070982536,509.7236699804805,2026
1108687,Company_1108687,North America,39118.76302547143,960.6719226176358,2026
1108824,Company_1108824,Europe,42320.35208958704,183.0407433082651,2026
1108898,Company_1108898,North America,5023616.7277067145,248.3086344517816,2024
1108983,Company_1108983,Asia,48610.21942655026,877.0885474801357,2025
1109131,Company_1109131,Africa,43917.782225712705,200.25439212569782,2026
1109164,Company_1109164,South America,34511.93514608995,439.58643647980637,2025
1109217,Company_1109217,Asia,30642.125259741006,645.3895611215536,2026
1109233,Company_1109233,North America,28265020.631982375,796.0664533915422,2025
1109293,Company_1109293,Europe,25848.715646270663,361.87712141518097,2026
1109298,Company_1109298,South America,6159.225372539425,592.1910469905782,2024
1109312,Company_1109312,Asia,7042332.007563895,444.36375331248,2026
1109344,Company_1109344,Europe,7625.357862721312,698.8015743229561,2026
1109551,Company_1109551,Africa,22964.804357825684,301.866211216435,2026
1109899,Company_1109899,North America,13113986.158636339,857.8025027164936,2025
1110003,Company_1110003,Europe,7545.547500027886,852.9337500147866,2026
1110130,Company_1110130,North America,42063.06058389827,709.4603542484177,2024
1110140,Company_1110140,Africa,20469767.86468938,556.9458751601744,2025
1110231,Company_1110231,South America,8782434.077265978,970.5106983945585,2024
1110254,Company_1110254,South America,5493.8501971437745,776.7409023286067,2026
1110453,Company_1110453,Africa,10120.429897609085,388.35030084477427,2026
1110534,Company_1110534,Asia,41106358.45579371,285.4249663323683,2025
1110537,Company_1110537,Europe,22318.52899800623,406.8558195498815,2024
1110554,Company_1110554,South America,25463.36185015371,687.5219880691172,2025
1110735,Company_1110735,Europe,45459724.73033935,685.2521719867016,2025
1111029,Company_1111029,South America,8433511.198993715,597.9722124341072,2025
1111314,Company_1111314,North America,36066.57508237394,767.2727381628656,2026
1111391,Company_1111391,North America,44602.40571728622,583.9568280352374,2025
1111417,Company_1111417,South America,30120.184124905805,748.3846616438636,2024
1111427,Company_1111427,Europe,17619.372542207086,751.9897301917986,2024
1111431,Company_1111431,Europe,37518.168078168055,136.3044122536948,2024
1111619,Company_1111619,Africa,10338478.152986763,890.1960561723563,2024
1111660,Company_1111660,Europe,26405.61539547211,590.4014010707649,2026
1111692,Company_1111692,North America,43653.19650937883,728.6101041955288,2025
1111727,Company_1111727,South America,20962.660602536387,808.4961671903602,2026
1111856,Company_1111856,Europe,12950.866644949443,986.4256339371575,2025
1111887,Company_1111887,Europe,21487.687545278797,810.3314339289614,2026
1112064,Company_1112064,Africa,17514.98098316732,697.8569301183288,2026
1112076,Company_1112076,Africa,33624870.719229266,137.09598434631857,2026
1112110,Company_1112110,Asia,27072.433424295526,236.7971613006731,2025
1112146,Company_1112146,Europe,11304701.157050682,786.1748247893886,2025
1112310,Company_1112310,Asia,29671806.68153412,362.78268499211055,2024
1112438,Company_1112438,Africa,12676339.423683308,820.5365842819394,2024
1112558,Company_1112558,Europe,39459.832219682394,215.0204147374629,2026
1112572,Company_1112572,Europe,35017417.60519256,620.6377101096381,2024
1112896,Company_1112896,Asia,36648.83421101911,147.37001139632545,2026
1112970,Company_1112970,North America,29210516.08539124,126.3746275827475,2024
1113043,Company_1113043,South America,29586.31680435692,745.3283779278679,2024
1113297,Company_1113297,Africa,42785.50007459439,468.02128884048966,2024
1113328,Company_1113328,South America,22726.31477487567,865.236900530436,2024
1113470,Company_1113470,Africa,41879.084819007636,948.4894928896013,2025
1113479,Company_1113479,Asia,15374.257056731147,493.50618579038246,2026
1113481,Company_1113481,Europe,6904.362990912807,979.0460932560763,2024
1113607,Company_1113607,Europe,44819.3797709177,800.5332803421043,2025
1113730,Company_1113730,Asia,45720.388947818465,288.88949326780363,2024
1113905,Company_1113905,Africa,29432.36456450388,336.4351254398032,2024
1113924,Company_1113924,North America,48816.50746037001,503.24649802144523,2024
1114125,Company_1114125,Africa,24945342.83580044,665.4094427331748,2025
1114212,Company_1114212,Asia,20570651.028753463,586.7326643325271,2026
1114272,Company_1114272,Europe,21837.101058786255,540.8608113859052,2026
1114542,Company_1114542,Asia,37275.42545755134,843.336340549147,2026
1114718,Company_1114718,Africa,18819.9114078771,223.3948708786631,2025
1114856,Company_1114856,Africa,31400.583154889682,942.580926645546,2026
1114955,Company_1114955,Asia,38679.8966940814,558.1435752217142,2024
1114956,Company_1114956,Asia,23851772.615929812,805.8425517668086,2026
1114990,Company_1114990,Africa,15530997.520874437,604.1903389581985,2024
1115054,Company_1115054,Asia,26491880.68197048,475.2525541968694,2026
1115187,Company_1115187,Asia,48729.40207093921,361.21015260128644,2025
1115397,Company_1115397,South America,48518291.13294835,225.07437365466666,2024
1115668,Company_1115668,North America,13936.018677617905,685.6197912613043,2024
1115899,Company_1115899,Europe,41223181.71229452,625.7355698419734,2026
1115974,Company_1115974,Europe,16553.069182668718,536.3036498919253,2024
1116147,Company_1116147,Europe,40980.36897259945,511.640835032444,2024
1116449,Company_1116449,Africa,15773380.637475992,147.69691928186484,2026
1116682,Company_1116682,Europe,5326471.140804523,925.6252811372949,2024
